cartodb_id,the_geom,the_geom_webmercator,name,address,phone,state,state_abb,status,distance,allhomes_zhvi_predenom_2016_08,closed_date,total_pop_area_2011_2015
869,0101000020E610000094C0E61C3C9C58C019E42EC214BB4640,0101000020110F0000A62ECC99CAE664C110287D5D04B95541,JCPenney - Lakewood Mall in Aberdeen,3315 6th Ave SE,(605) 225-3800,South Dakota,SD,retaining,24140,,,42.7810617931259
870,0101000020E6100000B43EE5982C3158C090E4A892B7254640,0101000020110F00009D429D63DD8B64C18C7C6002FD055541,JCPenney - University Mall in Brookings,990 22nd Ave S,(605) 692-6306,South Dakota,SD,retaining,24140,,,358.920324500727
871,0101000020E610000001892650C48158C03F56F0DB10DD4540,0101000020110F0000A70270E94FD064C128DDF6D931B05441,JCPenney - Palace Mall in Mitchell,1801 N Main St Ste 14,(605) 996-5619,South Dakota,SD,closing,24140,,2012-10-22 00:00:00+00,55.4950870364426
872,0101000020E6100000361FD7868A1459C0AA189DE227304640,0101000020110F00000F3F0CB4F74C65C18DF9021D62125541,JCPenney - Pierre Mall,1615 N Harrison Ave,(605) 224-6252,South Dakota,SD,closing,24140,,2012-07-08 00:00:00+00,245.57987328346
873,0101000020E61000003A933655F72458C06C921FF12BCC4540,0101000020110F00007E59E1197F8164C11121627A5C9C5441,JCPenney - Rushmore Mall in Rapid City,2200 N Maple Ave Ste 2204,(605) 342-9400,South Dakota,SD,retaining,24140,,,670.000206042949
874,0101000020E6100000075DC2A1B70E59C01BDA006C403C4640,0101000020110F0000EE97607C054865C174964479C4205541,JCPenney - The Empire Mall in Sioux Falls,3200 W Empire Mall,(605) 361-6123,South Dakota,SD,retaining,24140,,,3.14495900178841
875,0101000020E61000004087F9F2029E58C02EE7525C55BA4640,0101000020110F0000739BB0E44CE864C10E1DBD9D1CB85541,JCPenney - Watertown Mall,1300 9th Ave SE Ste 3,(605) 886-5880,South Dakota,SD,closing,24140,,2012-01-01 00:00:00+00,1700.47791706053
876,0101000020E61000006473D53C476A58C0E370E65773EC4540,0101000020110F0000211447015DBC64C169471C4D4BC25441,JCPenney - Yankton Mall,2101 Broadway,(605) 665-2714,South Dakota,SD,closing,24140,,2015-05-23 00:00:00+00,2.58438556202145
877,0101000020E61000006971C630274A55C0BF0E9C33A2844140,0101000020110F0000B6324015D11462C19F798AD530CE4F41,JCPenney - Hamilton Place in Chattanooga,2100 Hamilton Place Blvd,(423) 894-2330,Tennessee,TN,retaining,24140,168100,,534.474817379
878,0101000020E6100000A9A27895B5CD55C0FA4509FA0B514240,0101000020110F0000C9172F278C8462C1777911C840BD5041,JCPenney - Governors Sq in Clarksville,2801 Guthrie Hwy Ste 500,(931) 553-0030,Tennessee,TN,retaining,24140,138600,,29.5147418699057
879,0101000020E6100000B262B83A009655C090DAC4C9FDE84140,0101000020110F000099D5EEFA3B5562C1C663E8DDB24F5041,JCPenney - Bradley Square in Cleveland,200 Paul Huff Pkwy NW Ste 44,(423) 472-2193,Tennessee,TN,retaining,24140,194200,,467.746909757129
880,0101000020E6100000B262B83A009655C090DAC4C9FDE84140,0101000020110F000099D5EEFA3B5562C1C663E8DDB24F5041,JCPenney - Columbia Mall,800 S James Campbell Blvd,(931) 388-8094,Tennessee,TN,retaining,24140,194200,,467.746909757129
881,0101000020E61000004F029B73F05F55C070B54E5C8E114240,0101000020110F0000EB9542DA512762C179D5699A457A5041,JCPenney - Cookeville Mall,400 Dubois Rd,(931) 528-6511,Tennessee,TN,retaining,24140,135000,,395.792543892194
882,0101000020E6100000FE0B0401325956C0F50F221972084240,0101000020110F00000527525303FB62C1CC95870CB2705041,JCPenney - Dyersburg Mall,2700 Lake Rd,(731) 285-6320,Tennessee,TN,retaining,24140,81100,,325.687929156491
883,0101000020E610000052521674B10A55C01E19ABCDFFF24140,0101000020110F00003286CB92EBDE61C1763108AC2F5A5041,JCPenney - Turkey Creek S/C in Farragut,11534 Parkside Dr,(865) 288-6708,Tennessee,TN,retaining,24140,304600,,335.475380206222
884,0101000020E6100000EEEBC03923B455C070438CD7BCFA4140,0101000020110F0000F2653454D46E62C1C28175794D625041,JCPenney - Cool Sprgs Galleria in Franklin,1780 Galleria Blvd,(615) 771-7743,Tennessee,TN,retaining,24140,431000,,468.002089229627
885,0101000020E61000001570CFF3A7AC55C013807F4A95264240,0101000020110F0000A6D4D0AF796862C1921F705E68905041,JCPenney - Rivergate Mall in Goodlettsville,1000 Rivergate Pkwy Ste 3,(615) 859-3461,Tennessee,TN,retaining,24140,149000,,271.412818213169
886,0101000020E6100000A8E2C62DE6B254C0B876A22424164240,0101000020110F0000D7CECA505B9461C175A59B43187F5041,JCPenney - Greeneville Commons,1353 Tusculum Blvd,(423) 638-8161,Tennessee,TN,closing,24140,96000,2012-07-09 00:00:00+00,256.822128352265
887,0101000020E6100000C58F31772D3556C015A930B610D44140,0101000020110F00006C2BC0516CDC62C177E70092CD395041,JCPenney - Old Hickory Mall in Jackson,2021 N Highland Ave Ste 15,(731) 668-7330,Tennessee,TN,retaining,24140,125100,,703.213961909711
888,0101000020E6100000F04FA912658E54C0D7851F9C4F2D4240,0101000020110F00009E98A2835A7561C1D2719A0580975041,JCPenney - The Mall in Johnson City,2011 N Roan St,(423) 282-6606,Tennessee,TN,retaining,24140,105000,,1058.82859610601
889,0101000020E6100000D21BEE23B7F755C0554CA59F703E4240,0101000020110F0000C9E0E62639A862C17C9FFF3494A95041,JCPenney - Kingsport Town Ctr,2101 Ft Henry Dr,(423) 245-0241,Tennessee,TN,retaining,24140,,,25.3128037530468
890,0101000020E6100000B262B83A009655C090DAC4C9FDE84140,0101000020110F000099D5EEFA3B5562C1C663E8DDB24F5041,JCPenney - Knoxville Ctr Mall,3035 Knoxville Center Dr Ste O,(865) 524-6909,Tennessee,TN,closing,24140,194200,2014-01-14 00:00:00+00,467.746909757129
891,0101000020E6100000B9F479D67F0255C0E461461DC2F64140,0101000020110F0000408C5911F6D761C1B496E3C9205E5041,JCPenney - West Town Mall in Knoxville,7600 Kingston Pike,(865) 693-4110,Tennessee,TN,retaining,24140,228700,,744.936759165952
892,0101000020E6100000B308C556D0FF54C088687407B1DF4140,0101000020110F0000F959BE2CAED561C1A942D25FF6455041,JCPenney - Foothills Mall in Maryville,101 Foothills Mall,(865) 983-0452,Tennessee,TN,retaining,24140,141900,,446.508003417746
893,0101000020E6100000E2EA0088BB5D55C01363997E89E04140,0101000020110F0000B167C910722562C1996F9CE7D8465041,JCPenney - Three Star Mall in Mcminnville,1410 Sparta St,(931) 473-9667,Tennessee,TN,retaining,24140,,,18.659682629724
894,0101000020E610000094DC6113997356C011018750A5864140,0101000020110F0000838AA6CE6F1163C17260728D5DD24F41,JCPenney - Centennial Commons in Memphis,7700 Polo Grounds Blvd,(901) 620-2800,Tennessee,TN,retaining,24140,158500,,924.502546968654
895,0101000020E6100000721AA20A7F7256C01764CBF275994140,0101000020110F00009C1C8846801063C1ADAE03BA70F94F41,JCPenney - Wolfchase Galleria in Memphis,2756 N Germantown Pkwy,(901) 937-7666,Tennessee,TN,retaining,24140,132200,,682.44033212413
896,0101000020E610000076FA415DA4D054C00DE198654F1C4240,0101000020110F00000F95B30B9EAD61C1C4DB235196855041,JCPenney - College Sq Mall in Morristown,2550 E Morris Blvd,(423) 586-9210,Tennessee,TN,retaining,24140,92300,,528.881698772284
897,0101000020E61000005F984C158CA055C036E49F19C4154240,0101000020110F00004E4987F7305E62C19DD4F637B37E5041,JCPenney - Providence Mkt Place in Mt Juliet,401 S Mt Juliet Rd Ste 630,(615) 758-7800,Tennessee,TN,retaining,24140,265000,,781.911429022969
898,0101000020E61000009A780778D29A55C00B444FCAA4EC4140,0101000020110F0000B37E5E38545962C13051C25F86535041,JCPenney - Stones River Mall in Murfreesboro,1720 Old Fort Pkwy,(615) 907-0759,Tennessee,TN,retaining,24140,191200,,122.092217942382
899,0101000020E610000041D653ABAFF555C0C07ADCB75A3D4240,0101000020110F00000F7D09F77FA662C11D6645A76EA85041,JCPenney - Oak Ridge City Ctr,333 Main St Ste 200,(865) 482-1782,Tennessee,TN,retaining,24140,,,151.607862294105
900,0101000020E61000002159C0046E8E55C02D3E05C078B04140,0101000020110F0000724A6EDBCD4E62C1F9D4DEAFA9145041,JCPenney - Northgate Mall in Tullahoma,1600 N Jackson St,(931) 455-0074,Tennessee,TN,retaining,24140,120300,,407.978858270003
902,0101000020E610000065677682224556C05CBFAAC486344240,0101000020110F00005C369EBFF9E962C1E74F7FA41C9F5041,JCPenney - County Marketplace in Union City,1752 W Reelfoot Ave,(731) 885-6474,Tennessee,TN,closing,24140,73400,2016-11-30 00:00:00+00,28.0870958501874
903,0101000020E61000005B5CE333D9F058C09605137F14334040,0101000020110F0000C404035FA72E65C1177B3F4CC01C4D41,JCPenney - Mall Of Abilene,4310 Buffalo Gap Rd,(325) 695-2100,Texas,TX,retaining,24140,,,981.657708238339
904,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Westgate Mall in Amarillo,7701 W I-40 Ste 600,(806) 355-7241,Texas,TX,retaining,24140,,,4.71264139724735
905,0101000020E61000002D25CB49284858C00188BB7A15574040,0101000020110F00000AC2E468629F64C12D2487A64B654D41,JCPenney - The Parks Mall in Arlington,3851 S Cooper St,(817) 557-9292,Texas,TX,retaining,24140,148800,,653.836180118799
906,0101000020E6100000D34CF73AA9F657C0B115342DB1464040,0101000020110F000048BC78682B5A64C108A2DD473D444D41,JCPenney - Athens S/C,1111 E Tyler St Ste 127,(903) 675-5163,Texas,TX,closing,24140,,2016-12-30 00:00:00+00,85.4611783985821
907,0101000020E61000008F334DD87E2658C07C7F83F6EA7D4040,0101000020110F0000CB26C79CCB8264C1563EBF7ECCB34D41,JCPenney - Barton Creek Sq in Austin,2901 S Capitol Of Texas Hwy,(512) 327-6300,Texas,TX,retaining,24140,247000,,875.552308071216
908,0101000020E61000004774CFBA46CB57C0CBA2B08BA29B3D40,0101000020110F000088A554A7523564C111C6E71DA3584A41,JCPenney - Southprk Meadows S/C in Austin,9500 S Ih-35 Ste H,(512) 280-3872,Texas,TX,retaining,24140,124700,,28.3680417807873
909,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Tech Ridge Ctr in Austin,12351 N Ih-35,(512) 873-7438,Texas,TX,retaining,24140,,,4.71264139724735
910,0101000020E6100000A72AC82A00BF57C0BF8DDEBAACCD3D40,0101000020110F000071D099ACE52A64C12D7B9BEE90894A41,JCPenney - San Jacinto Mall in Baytown,2000 San Jacinto Mall,(281) 421-2354,Texas,TX,retaining,24140,,,173.212878369859
911,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Parkdale Mall in Beaumont,6455 Eastex Frwy,(409) 898-2552,Texas,TX,retaining,24140,,,4.71264139724735
912,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Borger S/C,214 Borger S/C,(806) 273-9515,Texas,TX,closing,24140,,2016-06-10 00:00:00+00,4.71264139724735
913,0101000020E61000001BA19FA9D74658C089EAAD81ADAE3D40,0101000020110F000079017283449E64C15680D5FC3E6B4A41,JCPenney - Market Sq Mall in Brenham,2230 S Market St,(979) 836-2131,Texas,TX,retaining,24140,,,93.3279373306814
914,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Sunrise Mall in Brownsville,2370 N Expwy Ste 2000,(956) 504-0134,Texas,TX,retaining,24140,,,4.71264139724735
915,0101000020E61000008C2FDAE3855458C021567F8461484040,0101000020110F00001F87D2F4E2A964C100067597A4474D41,JCPenney - Burleson Town Ctr,877 NE Alsbury Blvd,(817) 295-0638,Texas,TX,retaining,24140,177700,,1557.10836660172
916,0101000020E6100000824D428E523C58C0DA73999A044C4040,0101000020110F0000CD06C641559564C1A18CC079F94E4D41,JCPenney - Cedar Hill Vlg,333 N Hwy 67,(972) 293-0273,Texas,TX,retaining,24140,,,89.2383489825373
917,0101000020E61000008578245E9E7358C046CEC29E76783E40,0101000020110F0000A252E4CA4BC464C1F7A8293E4A314B41,JCPenney - Lakeline Mall in Cedar Park,11200 Lakeline Mall Dr,(512) 257-1177,Texas,TX,retaining,24140,,,705.454354446932
918,0101000020E61000007BC1A739791358C052EE3EC7479F3E40,0101000020110F00009DCDC5D7A37264C100778AE491574B41,JCPenney - Post Oak Mall in College Station,1500 Harvey Rd,(979) 764-1600,Texas,TX,retaining,24140,166400,,1385.55639697859
919,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Teas Crossing in Conroe,3165 Interstate 45 N,(936) 756-7567,Texas,TX,retaining,24140,,,4.71264139724735
920,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - La Palmera Mall in Corpus Christi,5488 S Padre Island Dr Ste4000,(361) 991-7251,Texas,TX,retaining,24140,,,4.71264139724735
921,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Cy Fair Town Ctr in Cypress,25646 Hwy 290,(281) 373-4103,Texas,TX,retaining,24140,,,4.71264139724735
922,0101000020E6100000259529E6203058C0145D177E706E4040,0101000020110F0000DFF07008FA8A64C191FBAE127A944D41,JCPenney - Timber Creek Crossng in Dallas,6051 Skillman St,(972) 892-2050,Texas,TX,retaining,24140,,,4023.97394088906
923,0101000020E610000097E315889E2A58C0C90050C58DED4040,0101000020110F0000A4A419354C8664C151685CE8FD964E41,JCPenney - Plaza Del Sol in Del Rio,2209 Veterans Blvd,(830) 774-3568,Texas,TX,retaining,24140,152300,,28.2505556833875
924,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Golden Triangle Mall in Denton,2201 S Interstate 35 E Ste D,(940) 566-6086,Texas,TX,retaining,24140,,,4.71264139724735
925,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Mall De Las Aguilas in Eagle Pass,455 S Bibb St,(830) 773-7844,Texas,TX,retaining,24140,,,4.71264139724735
926,0101000020E6100000A20914B188BD58C057276728EEBC3F40,0101000020110F0000C0B13A87120365C166C3F49324734C41,JCPenney - Heartland Mall in Early,300 Early Blvd,(325) 646-3537,Texas,TX,closing,24140,110700,2015-12-31 00:00:00+00,42.036029276458
928,0101000020E6100000D8CD31C5C18A58C005210F33EA423A40,0101000020110F000052FB498AF2D764C131EBFD74E1204741,JCPenney - Shops @ Rio Grande in Edinburg,419 E Trenton Rd,(956) 380-0820,Texas,TX,retaining,24140,125700,,704.541270690615
929,0101000020E6100000427C60C77F985AC0E333D93F4FC73F40,0101000020110F00003D6771E0759666C16A36C19E827D4C41,JCPenney - Cielo Vista Mall in El Paso,8401 Gateway Blvd W,(915) 779-2000,Texas,TX,retaining,24140,121500,,785.583423563414
930,0101000020E61000006B949AE296B758C0F20DE08849453E40,0101000020110F00002A17B60E06FE64C139A1BDBAE9FE4A41,JCPenney - Downtown Store in El Paso,324 E San Antonio St,(915) 542-1674,Texas,TX,closing,24140,,2015-10-29 00:00:00+00,24.3776402492214
931,0101000020E610000073E261902A915AC004E8F7FD9BC33F40,0101000020110F00006D55BE8E3B9066C1AB160951D0794C41,JCPenney - El Mercado Plaza in El Paso,1950 Joe Battle Blvd,(915) 856-0437,Texas,TX,retaining,24140,113200,,1124.17735123599
932,0101000020E61000006092CA14732958C0A7ECF483BA904040,0101000020110F0000BC6656E24D8564C19A9F1C02ECD94D41,JCPenney - Village @ Fairview,301 Stacy Rd,(972) 549-4094,Texas,TX,retaining,24140,237100,,470.314749049922
933,0101000020E61000006840BD19354558C07EACE0B721884040,0101000020110F00003BFB5007E19C64C14A9A14B57DC84D41,JCPenney - Robertsons Creek in Flower Mound,5751 Long Prairie Rd,(972) 874-6725,Texas,TX,retaining,24140,311300,,395.005830650553
934,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Alliance Town Ctr in Fort Worth,3001 Texas Sage Trl,(817) 745-4800,Texas,TX,retaining,24140,,,4.71264139724735
935,0101000020E6100000A29927D7145C58C0A439B2F2CB5E4040,0101000020110F00009E25714F4EB064C11E9D099CDD744D41,JCPenney - Ridgmar Mall in Fort Worth,1900 Green Oaks Rd,(817) 731-6371,Texas,TX,retaining,24140,,,775.298463297332
936,0101000020E61000002670EB6E9EC957C0E9D500A5A18A3D40,0101000020110F0000D4606C4CEA3364C1BE76EE6008484A41,JCPenney - Baybrook Mall in Friendswood,100 Baybrook Mall,(281) 218-7000,Texas,TX,retaining,24140,,,178.084372002885
937,0101000020E6100000EF54C03DCF3358C03E062B4EB58C4040,0101000020110F0000A1C04C5D1A8E64C1783524C6C4D14D41,JCPenney - Stonebriar Mall in Frisco,2607 Preston Rd,(972) 712-2707,Texas,TX,retaining,24140,410100,,478.441553549689
938,0101000020E6100000E3512AE1090758C09EB64604E38C4040,0101000020110F0000ADA2F439146864C1DD6AEB7521D24D41,JCPenney - Crossroads Mall in Greenville,6834 Wesley St Ste C,(903) 455-5252,Texas,TX,retaining,24140,133800,,28.6362022942898
939,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Valle Vista S/C in Harlingen,2006 S Expy 83,(956) 425-4211,Texas,TX,retaining,24140,,,4.71264139724735
940,0101000020E6100000DE03745F4EE257C043BCBF8B08C83D40,0101000020110F0000B98B40D3E14864C1673409960B844A41,JCPenney - Memorial City in Houston,300 Memorial City Way,(713) 467-1621,Texas,TX,retaining,24140,853700,,1166.01365914894
941,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Meyerland Plaza in Houston,730 Meyerland Plaza Mall,(713) 666-3861,Texas,TX,retaining,24140,,,4.71264139724735
942,0101000020E6100000ED647094BCCB57C0E5B8533A58D73D40,0101000020110F000021E067BEB63564C1E44E614B08934A41,JCPenney - Shops @ Stone Park in Houston,5858 E Sam Houston Pkwy N,(281) 504-1092,Texas,TX,retaining,24140,140100,,975.900365570128
943,0101000020E6100000DBFAE93F6BE257C0C9E7154F3DF63D40,0101000020110F0000B5E1AB59FA4864C1369DFDF44CB14A41,JCPenney - Willowbrook Mall in Houston,7925 Fm 1960 Rd Ste 7000,(281) 469-0033,Texas,TX,retaining,24140,186400,,393.996726895496
944,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Deerbrook Mall in Humble,20131 Hwy 59n Ste 3000,(281) 540-7513,Texas,TX,retaining,24140,,,4.71264139724735
945,0101000020E6100000F4A62215C6E457C0D4D347E00FB73E40,0101000020110F0000C6632156FA4A64C186B9A2530D6F4B41,JCPenney - West Hills Mall in Huntsville,1600 Financial Plaza,(936) 295-7571,Texas,TX,retaining,24140,,,21.7085458107078
946,0101000020E61000000F7EE200FA2358C0C422861DC6AC4040,0101000020110F0000B3FFC6F2A78064C16065790DE1124E41,JCPenney - North East Mall in Hurst,1105 Melbourne Dr,(817) 284-4761,Texas,TX,retaining,24140,188400,,436.916326905866
947,0101000020E6100000A52DAEF199F157C032B08EE387CA3D40,0101000020110F0000C59E3052DF5564C166AC153D7D864A41,JCPenney - West Grand Promenade in Katy,23523 Grand Circle Blvd,(281) 574-3311,Texas,TX,retaining,24140,159300,,624.678084474558
948,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - River Hills Mall in Kerrville,200 Sidney Baker St S (Hwy 16),(830) 896-8100,Texas,TX,retaining,24140,,,4.71264139724735
949,0101000020E6100000359886E1236E58C07B15191D90183F40,0101000020110F0000D200FBA8A4BF64C1DB74031D90CF4B41,JCPenney - Killeen Mall,2100 S W S Young Dr Ste 2000,(254) 699-1919,Texas,TX,retaining,24140,78700,,2146.81366209244
950,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Brazos Mall in Lake Jackson,100 Hwy 332 W Ste 1260,(979) 297-3281,Texas,TX,retaining,24140,,,4.71264139724735
951,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Mall Del Norte S/C in Laredo,5300 San Dario,(956) 718-9961,Texas,TX,retaining,24140,,,4.71264139724735
952,0101000020E6100000323A2009FBC557C07369FCC22B793D40,0101000020110F00006E512143D33064C1C73B394FFE364A41,JCPenney - Victory Lakes Twnctr in League City,2520 Gulf Fwy S,(281) 534-7196,Texas,TX,retaining,24140,,,450.554788155693
953,0101000020E61000005A65A6B4FE3D58C0A6B915C26A804040,0101000020110F0000150F84E2C09664C1112F4C35DCB84D41,JCPenney - Vista Ridge Mall in Lewisville,2401 S Stemmons Fwy Ste 4000,(972) 315-3900,Texas,TX,retaining,24140,204900,,953.529603611187
954,0101000020E610000081053065E04058C0DCF63DEAAF8B3C40,0101000020110F00006D60A367339964C1278144FB5B504941,JCPenney - Longview Mall,3550 Mccann Rd,(903) 758-4441,Texas,TX,retaining,24140,,,3.11846368011635
955,0101000020E61000002829B000A6BE57C0C092AB58FC623D40,0101000020110F0000D3A9F818992A64C1DBBAC21C5C214A41,JCPenney - South Plains Mall in Lubbock,6002 Slide Rd-Bldg A,(806) 792-6841,Texas,TX,retaining,24140,,,820.444779972177
956,0101000020E610000043FE99417CAE57C087F9F202EC4F3F40,0101000020110F00000FBE7FE8DE1C64C1ABE18F2988064C41,JCPenney - Lufkin Shopng Cntr,4600 S Medford Dr Ste 2000,(936) 639-3251,Texas,TX,retaining,24140,,,611.606111526835
957,0101000020E6100000F50EB743C38957C0C74961DEE38C4040,0101000020110F0000A6CB98A4AEFD63C12B4D293023D24D41,JCPenney - Marshall Mall,1300 E Pinecrest Dr,(903) 935-7981,Texas,TX,closing,24140,,2015-06-30 00:00:00+00,277.519881163472
958,0101000020E610000093567C43E15458C04641F0F8F65E4040,0101000020110F0000060F588F30AA64C14C03B87E34754D41,JCPenney - Downtown Store in Mcallen,300 S Main St,(956) 686-8351,Texas,TX,closing,24140,67300,2014-02-03 00:00:00+00,990.309924583545
959,0101000020E610000024D236FE448F58C0776682E15C2F3A40,0101000020110F0000712AD5ABC7DB64C1475DB7B95E0E4741,JCPenney - La Plaza in Mcallen,2200 S 10th St,(956) 682-9431,Texas,TX,retaining,24140,,,229.183345350544
960,0101000020E61000000B630B410E2858C0520ABABDA4674040,0101000020110F000068DCAAD41E8464C17A5753FBBC864D41,JCPenney - Town East Mall in Mesquite,6000 Town East Mall,(972) 279-4100,Texas,TX,retaining,24140,140100,,1729.66840007255
961,0101000020E61000004C8BFA24778859C0C8B4368DED034040,0101000020110F0000593867106CAF65C122483CB915BE4C41,JCPenney - Midland Park Mall,4511 N Midkiff Rd,(432) 699-4347,Texas,TX,retaining,24140,,,1300.37223937618
962,0101000020E610000041102043C7A857C08E210038F69C3F40,0101000020110F00003701E315061864C165057E513D534C41,JCPenney - University Mall in Nacogdoches,1122 N University Dr,(936) 564-8241,Texas,TX,closing,24140,,2012-02-09 00:00:00+00,212.749402046099
963,0101000020E610000079AD84EE928458C0B7291E17D5BA3D40,0101000020110F0000D4A8213CB2D264C1127A078221774A41,JCPenney - Town Ctr @ Creekside in New Braunfels,215 Creekside Way,(830) 632-2113,Texas,TX,retaining,24140,186700,,76.429398234888
964,0101000020E6100000F22895F0849559C0A4E2FF8EA8E43F40,0101000020110F000022587C4082BA65C13088B49CD99A4C41,JCPenney - Music City Mall in Odessa,4101 E 42nd St,(432) 367-0601,Texas,TX,retaining,24140,,,1088.46142471957
965,0101000020E610000083BEF4F6E7E657C053094FE8F5BB3F40,0101000020110F00009FC24CF4C94C64C1A63DFEAB2C724C41,JCPenney - Palestine Mall,1930 S Loop 256,(903) 729-0103,Texas,TX,retaining,24140,,,318.348550302469
966,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Mirabeau Square in Paris,3560 Lamar Ave Hwy 82,(903) 785-1655,Texas,TX,retaining,24140,,,4.71264139724735
967,0101000020E6100000AF78EA9106CC57C002F1BA7EC1A63D40,0101000020110F0000D0736895F53564C148C739C380634A41,JCPenney - Fairmont Ctr in Pasadena,5120 Fairmont Pkwy,(281) 998-0696,Texas,TX,retaining,24140,,,1247.07936806719
968,0101000020E6100000F12E17F19DD857C06534F279C58F3D40,0101000020110F0000C1D2BC31A74064C1A9796E080D4D4A41,JCPenney - The Crossing @ 288 in Pearland,2500 Smith Ranch Rd,(713) 436-1548,Texas,TX,retaining,24140,,,1145.76887014621
969,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Collin Creek Mall in Plano,821 N Central Expwy,(972) 578-8666,Texas,TX,retaining,24140,,,4.71264139724735
970,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Central Mall in Port Arthur,3100 Hwy 365,(409) 727-7031,Texas,TX,retaining,24140,,,4.71264139724735
971,0101000020E6100000EDB60BCD75BA57C04DA3C9C518984040,0101000020110F00001578ED790A2764C1389E3545DFE84D41,JCPenney - Plaza @ Rockwall,1015 E I 30,(972) 961-9239,Texas,TX,retaining,24140,,,27.0516967367883
972,0101000020E6100000D65240DAFFEF57C094861A85248B3D40,0101000020110F00001607BB07835464C16F46412488484A41,JCPenney - Brazos Town Commons in Rosenberg,24201 Brazos Town Crossing,(281) 232-3270,Texas,TX,retaining,24140,,,36.8221427129475
973,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - University Oaks S/C in Round Rock,151 University Oaks,(512) 341-0764,Texas,TX,retaining,24140,,,4.71264139724735
974,0101000020E610000021AF0793E29458C0BC067DE9ED073F40,0101000020110F00008AFA069C8CE064C1946A262E12BF4B41,JCPenney - Sunset Mall in San Angelo,6000 Sunset Mall,(325) 944-8631,Texas,TX,retaining,24140,,,4.71264139724735
975,0101000020E6100000B03C484F91AD58C0DC662AC4237D3D40,0101000020110F00005158081D83F564C12B50CE8CDD3A4A41,JCPenney - Alamo Ranch Mrktpl in San Antonio,5335 W Loop 1604 N,(210) 301-2001,Texas,TX,retaining,24140,,,678.920123222348
976,0101000020E6100000D522A298BCA758C0207A522635783D40,0101000020110F0000198BF4598FF064C17EB134BB0D364A41,JCPenney - Ingram Park Mall in San Antonio,6301 NW Loop 410,(210) 681-6450,Texas,TX,retaining,24140,129400,,1047.13199455574
977,0101000020E6100000D522A298BCA758C0207A522635783D40,0101000020110F0000198BF4598FF064C17EB134BB0D364A41,JCPenney - Ingram Park Mall in San Antonio,6301 NW Loop 410,210-681-6450,Texas,TX,retaining,24140,129400,,1047.13199455574
978,0101000020E610000080D4264EEE9F58C057B3CEF8BE703D40,0101000020110F0000345FC733EEE964C11AF16897C62E4A41,JCPenney - North Star Mall in San Antonio,7400 San Pedro Ave,(210) 348-2958,Texas,TX,retaining,24140,,,1704.32818209619
