DomesticG,RDate,PBudget,WorldwideG,Title
"$29,548,291",9/23/1970,"$25,000,000","$29,548,291","Tora, Tora, Tora"
"$29,342,592",1/23/1998,"$25,000,000","$56,042,592",Spice World
"$28,842,237",4/11/2014,"$25,000,000","$29,276,904",Draft Day
"$28,241,469",9/23/1994,"$25,000,000","$28,307,092",The Shawshank Redemption
"$27,793,018",2/3/2017,"$25,000,000","$82,992,390",Rings
"$25,662,155",5/22/2009,"$25,000,000","$32,092,761",Dance Flick
"$25,590,119",4/20/2001,"$25,000,000","$39,393,111",Crocodile Dundee in Los Angeles
"$25,023,424",7/26/1996,"$25,000,000","$32,223,424",Kingpin
"$24,381,334",3/18/2005,"$25,000,000","$25,732,334",Ice Princess
"$24,046,682",8/26/2011,"$25,000,000","$39,126,427",Don't Be Afraid of the Dark
"$23,591,432",4/23/2010,"$25,000,000","$29,863,840",The Losers
"$22,486,409",8/24/2007,"$25,000,000","$40,686,409",War
"$22,032,635",4/7/1995,"$25,000,000","$22,032,635",Don Juan DeMarco
"$21,835,784",4/22/2005,"$25,000,000","$41,921,590",A Lot Like Love
"$21,567,853",5/1/1998,"$25,000,000","$22,411,948",He Got Game
"$19,490,041",2/11/2011,"$25,000,000","$36,054,706",The Eagle
"$19,375,982",8/5/2015,"$25,000,000","$101,937,062",Shaun the Sheep
"$18,877,153",9/2/2011,"$25,000,000","$32,209,741",Shark Night 3D
